Start	Stop	Strand	Evidence_code	GeneName,GeneID,Contig
149402560	149545136	+	best	EPC2,26122,NT_022135.16
149620995	149621370	-	best	UBBP3,23667,NT_022135.16
149627550	149628075	-	best	RPS20P13,100271084,NT_022135.16
149632819	149686923	+	best	KIF5C,3800,NT_022135.16
149639365	149639417	-	external external N	MIR1978,100302211,NT_022135.16
149793795	149883269	+	best	KIF5C,3800,NT_005403.17
149894981	150071772	+	best	LYPD6B,130576,NT_005403.17
149924982	149925441	-	best	LOC151276,151276,NT_005403.17
150174907	150181365	+	best	FAM8A3P,100129594,NT_005403.17
150187113	150330138	+	best	LYPD6,130574,NT_005403.17
150296411	150296941	+	best	RPL17P13,100270939,NT_005403.17
150426147	150444330	-	best	MMADHC,27249,NT_005403.17
150443872	150704748	+	mRNA identical N	LOC642340,642340,NT_005403.17
150714722	150718540	-	protein identical N	LOC100289521,100289521,NT_005403.17
151219277	151219349	+	best	TRNAE38P,100189494,NT_005403.17
151324709	151344180	-	best	RND3,390,NT_005403.17
152042675	152043305	+	best	FABP5L10,344332,NT_005403.17
152104728	152118389	-	best	RBM43,375287,NT_005403.17
152126982	152146430	-	best	NMI,9111,NT_005403.17
152214105	152236560	+	best	TNFAIP6,7130,NT_005403.17
152266428	152332419	+	best	RIF1,55183,NT_005403.17
152341853	152590989	-	best	NEB,4703,NT_005403.17
152657480	152685009	-	best	ARL5A,26225,NT_005403.17
152694136	152955544	-	best	CACNB4,785,NT_005403.17
152954848	152965816	+	mRNA identical N	LOC100127920,100127920,NT_005403.17
152973315	153032506	-	best	STAM2,10254,NT_005403.17
152988078	152988398	+	best	RPL30P2,100270976,NT_005403.17
153191751	153506348	+	best	FMNL2,114793,NT_005403.17
153246099	153247363	+	best	NUDCP1,10790,NT_005403.17
153508107	153573975	-	best	PRPF40A,55660,NT_005403.17
153574423	153617767	+	best	ARL6IP6,151188,NT_005403.17
153727254	153735177	+	protein  	LOC100131393,100131393,NT_005403.17
154227140	154227578	+	best	RPL23AP29,100271458,NT_005403.17
154276978	154300006	-	mRNA  	LOC642635,642635,NT_005403.17
154333852	154335322	-	best	RPRM,56475,NT_005403.17
154617910	154619159	-	protein  	LOC100131207,100131207,NT_005403.17
154728426	155310489	+	best	GALNT13,114805,NT_005403.17
155555093	155713014	+	best	KCNJ3,3760,NT_005403.17
155797020	155797579	-	protein  	LOC642721,642721,NT_005403.17
156126143	156126549	+	best	ATP5AP2,504,NT_005403.17
156168139	156169945	+	protein  	LOC100286884,100286884,NT_005403.17
156889758	156890601	-	protein  	LOC100128759,100128759,NT_005403.17
157180944	157189287	-	best	NR4A2,4929,NT_005403.17
157257281	157257352	+	tRNAscan-SE external N	TRNAA-CGC,100126504,NT_005403.17
157257659	157257729	-	tRNAscan-SE external N	TRNAG-GCC,100126531,NT_005403.17
157291965	157442915	+	best	GPD2,2820,NT_005403.17
157634204	157634890	-	best	RPLP0P7,100271047,NT_005403.17
158066842	158067986	-	best	CDK7PS,220786,NT_005403.17
158114340	158167913	+	best	GALNT5,11227,NT_005403.17
158175125	158184146	-	best	ERMN,57471,NT_005403.17
158234999	158237021	-	best	LOC728066,728066,NT_005403.17
158271131	158300604	-	best	CYTIP,9595,NT_005403.17
158383279	158485399	-	best	ACVR1C,130399,NT_005403.17
158592958	158732374	-	best	ACVR1,90,NT_005403.17
158818129	158819400	-	protein  	LOC100130766,100130766,NT_005403.17
158851691	158992666	+	best	UPP2,151531,NT_005403.17
159028478	159313214	-	best	CCDC148,130940,NT_005403.17
159225572	159281818	+	protein  	LOC100128061,100128061,NT_005403.17
159313476	159537941	+	best	PKP4,8502,NT_005403.17
159404916	159405786	+	best	RPL7AP22,100271039,NT_005403.17
159651829	159672497	+	best	DAPL1,92196,NT_005403.17
159710016	159711184	+	best	OR7E89P,79540,NT_005403.17
159718757	159719903	+	best	OR7E28P,26645,NT_005403.17
159731105	159732278	+	best	OR7E90P,79537,NT_005403.17
159738171	159738242	-	best	TRNAE36P,100189491,NT_005403.17
159825146	160089170	+	best	TANC1,85461,NT_005403.17
159860162	159861230	+	best	BTF3L4P,653189,NT_005403.17
160092304	160143236	-	best	WDSUB1,151525,NT_005403.17
160175490	160473059	-	best	BAZ2B,29994,NT_005403.17
160465681	160473759	+	mRNA  	LOC643072,643072,NT_005403.17
160546182	160546855	-	best	RPS3AP13,100129742,NT_005403.17
160569010	160625084	+	best	MARCH7,64844,NT_005403.17
160625139	160654766	-	best	CD302,9936,NT_005403.17
160659866	160761262	-	best	LY75,4065,NT_005403.17
160798012	160919121	-	best	PLA2R1,22925,NT_005403.17
160958233	161056590	-	best	ITGB6,3694,NT_005403.17
161128662	161350318	-	best	RBMS1,5937,NT_005403.17
161905117	161947218	-	protein  	LOC100131736,100131736,NT_005403.17
161993466	162092682	+	best	TANK,10010,NT_005403.17
162164786	162268226	+	best	PSMD14,10213,NT_005403.17
162272620	162281573	+	best	TBR1,10716,NT_005403.17
162279170	162283846	-	mRNA identical N	LOC100130897,100130897,NT_005403.17
162356835	162364196	-	best	AHCTF1P,285116,NT_005403.17
162424991	162426695	-	protein  	LOC100132762,100132762,NT_005403.17
162436539	162437918	+	best	KRT18P46,391458,NT_005403.17
162480845	162841786	+	best	SLC4A10,57282,NT_005403.17
162848755	162931052	-	best	DPP4,1803,NT_005403.17
162933024	162934196	-	best	TIMM8AP,399520,NT_005403.17
162944769	162946786	+	protein  	LOC100132597,100132597,NT_005403.17
162999388	163008757	-	best	GCG,2641,NT_005403.17
163027200	163100045	-	best	FAP,2191,NT_005403.17
163123589	163175039	-	best	IFIH1,64135,NT_005403.17
163200583	163219149	+	best	GCA,25801,NT_005403.17
163227917	163695240	-	best	KCNH7,90134,NT_005403.17
164464118	164592513	-	best	FIGN,55137,NT_005403.17
165070040	165071010	+	protein  	LOC100129745,100129745,NT_005403.17
165349323	165478360	-	best	GRB14,2888,NT_005403.17
165541256	165697928	-	best	COBLL1,22837,NT_005403.17
165754812	165812035	-	best	SLC38A11,151258,NT_005403.17
165944030	166060577	-	best	SCN3A,6328,NT_005403.17
166095912	166248820	+	best	SCN2A,6326,NT_005403.17
166428890	166537212	+	best	CSRNP3,80034,NT_005403.17
166604313	166650803	-	best	GALNT3,2591,NT_005403.17
166730453	166810348	-	best	TTC21B,79809,NT_005403.17
166845670	166930149	-	best	SCN1A,6323,NT_005403.17
167051695	167168314	-	best	SCN9A,6335,NT_005403.17
167261539	167343478	-	best	SCN7A,6332,NT_005403.17
167759975	168116263	+	best	XIRP2,129446,NT_005403.17
168149687	168414843	+	mRNA  	LOC643496,643496,NT_005403.17
168570250	168586777	-	protein  	LOC401018,401018,NT_005403.17
168675182	168727366	+	best	B3GALT1,8708,NT_005403.17
168810530	169104105	-	best	STK39,27347,NT_005403.17
169087966	169088734	-	best	PHF5GP,450234,NT_005403.17
169312835	169631152	+	best	LASS6,253782,NT_005403.17
169659107	169721565	+	best	NOSTRIN,115677,NT_005403.17
169727401	169746944	-	best	SPC25,57405,NT_005403.17
169757750	169766510	+	best	G6PC2,57818,NT_005403.17
169779449	169887833	-	best	ABCB11,8647,NT_005403.17
169921299	169952677	+	best	DHRS9,10170,NT_005403.17
169967484	169972190	+	protein  	LOC100287279,100287279,NT_005403.17
169983619	170219122	-	best	LRP2,4036,NT_005403.17
170336006	170363165	+	best	BBS5,129880,NT_005403.17
170366212	170382772	+	best	KBTBD10,10324,NT_005403.17
170386259	170430424	-	best	FASTKD1,79675,NT_005403.17
170440850	170494254	+	best	PPIG,9360,NT_005403.17
170501935	170550931	-	best	C2orf77,129881,NT_005403.17
170550975	170558218	+	best	PHOSPHO2,493911,NT_005403.17
170551001	170606438	+	best	KLHL23,151230,NT_005403.17
170622281	170623130	-	best	AF357534,171417,NT_005403.17
170646567	170646885	+	mRNA  	LOC100128621,100128621,NT_005403.17
170655389	170668575	+	best	SSB,6741,NT_005403.17
170668267	170681353	-	best	METTL5,29081,NT_005403.17
170684018	170940641	+	best	UBR3,130507,NT_005403.17
171034655	171510991	+	best	MYO3B,140469,NT_005403.17
171458173	171458738	-	best	HMGB1L4,10355,NT_005403.17
171568949	171571071	-	mRNA  	LOC440925,440925,NT_005403.17
171571857	171574498	+	best	SP5,389058,NT_005403.17
171608219	171609588	+	best	LOC728350,728350,NT_005403.17
171627192	171655481	+	mRNA identical N	LOC285141,285141,NT_005403.17
171668301	171670646	+	mRNA identical N	LOC100289451,100289451,NT_005403.17
171673200	171717661	+	best	GAD1,2571,NT_005403.17
171785711	171823640	+	best	GORASP2,26003,NT_005403.17
171847333	172017410	-	best	TLK1,9874,NT_005403.17
172173912	172291312	-	best	METTL8,79828,NT_005403.17
172231354	172232013	-	best	RPS26P20,644166,NT_005403.17
172290859	172341562	+	best	C2orf37,80067,NT_005403.17
172347927	172348441	+	best	MRPS29P2,359774,NT_005403.17
172373749	172374247	-	best	RPS15P4,401019,NT_005403.17
172378866	172414643	+	best	CYBRD1,79901,NT_005403.17
172443560	172444116	+	best	RPL21P38,100131481,NT_005403.17
172543982	172604919	+	best	DYNC1I2,1781,NT_005403.17
172640880	172750733	-	best	SLC25A12,8604,NT_005403.17
172778958	172848600	+	best	HAT1,8520,NT_005403.17
172864804	172945587	+	best	MAP1D,254042,NT_005403.17
172950208	172954402	+	best	DLX1,1745,NT_005403.17
172964166	172967478	-	best	DLX2,1746,NT_005403.17
172964722	172967628	+	mRNA identical N	LOC100287337,100287337,NT_005403.17
173292283	173337493	-	mRNA identical N	LOC100287375,100287375,NT_005403.17
173292314	173371181	+	best	ITGA6,3655,NT_005403.17
173417343	173520045	-	mRNA identical N	LOC100129169,100129169,NT_005403.17
173420779	173463862	+	best	PDK1,5163,NT_005403.17
173538937	173550677	-	protein  	LOC100287452,100287452,NT_005403.17
173587917	173600934	-	best	LOC91149,91149,NT_005403.17
173600525	173917621	+	best	RAPGEF4,11069,NT_005403.17
173940565	174132737	+	best	ZAK,51776,NT_005403.17
174162338	174163282	+	best	RPS2P18,643960,NT_005403.17
174202947	174203189	-	protein  	LOC100289479,100289479,NT_005403.17
174219561	174233718	+	best	CDCA7,83879,NT_005403.17
174296077	174296997	-	mRNA  	LOC100130171,100130171,NT_005403.17
174342724	174343128	-	protein  	LOC100131562,100131562,NT_005403.17
174350593	174351090	-	protein identical N	LOC643997,643997,NT_005403.17
174439829	174441069	-	protein  	LOC100129456,100129456,NT_005403.17
174736300	174737295	-	best	RPL5P7,344178,NT_005403.17
174773258	174830063	-	best	SP3,6670,NT_005403.17
174890008	174891891	+	mRNA identical N	LOC100128905,100128905,NT_005403.17
174907661	174908682	+	best	RPSAP24,391462,NT_005403.17
174932215	175112989	+	protein  	LOC100129313,100129313,NT_005403.17
174937175	175113365	-	best	OLA1,29789,NT_005403.17
175164052	175165684	-	protein  	LOC644158,644158,NT_005403.17
175174743	175175702	-	protein  	LOC402112,402112,NT_005403.17
175199821	175202268	+	best	SP9,100131390,NT_005403.17
175212878	175260443	-	best	CIR,9541,NT_005403.17
175260467	175293728	+	best	SCRN3,79634,NT_005403.17
175296375	175351811	-	best	GPR155,151556,NT_005403.17
175366680	175367043	+	protein  	LOC442058,442058,NT_005403.17
175424302	175547627	-	best	WIPF1,7456,NT_005403.17
175430844	175431105	-	best	RNU7-44P,100147831,NT_005403.17
175431852	175452481	+	mRNA identical N	LOC100130325,100130325,NT_005403.17
175584462	175589200	-	mRNA identical N	LOC100133109,100133109,NT_005403.17
175584528	175585586	+	best	LOC440926,440926,NT_005403.17
175612320	175629200	-	best	CHRNA1,1134,NT_005403.17
175664042	175870170	-	best	CHN1,1123,NT_005403.17
175898464	175898962	-	best	RPL21P31,100271160,NT_005403.17
175939006	176032897	-	best	ATF2,1386,NT_005403.17
176032361	176032437	-	external external N	MIR933,100126350,NT_005403.17
176040986	176046490	-	best	ATP5G3,518,NT_005403.17
176048937	176049383	+	best	RPS15AP14,100127924,NT_005403.17
176707626	176708030	+	protein  	LOC100287682,100287682,NT_005403.17
176790410	176867018	-	best	KIAA1715,80856,NT_005403.17
176944835	176948690	-	best	EVX2,344191,NT_005403.17
176957532	176960666	+	best	HOXD13,3239,NT_005403.17
176964530	176965488	+	best	HOXD12,3238,NT_005403.17
176972084	176974316	+	best	HOXD11,3237,NT_005403.17
176981492	176984670	+	best	HOXD10,3236,NT_005403.17
176987413	176989645	+	best	HOXD9,3235,NT_005403.17
176993381	176994359	-	mRNA  	LOC100129455,100129455,NT_005403.17
176994477	176996728	+	best	HOXD8,3234,NT_005403.17
177015031	177015140	+	external external N	MIR10B,406903,NT_005403.17
177016113	177017951	+	best	HOXD4,3233,NT_005403.17
177028805	177037826	+	best	HOXD3,3232,NT_005403.17
177053307	177055635	+	best	HOXD1,3231,NT_005403.17
177065579	177066113	-	best	RPLP1P4,100129028,NT_005403.17
177106763	177107798	+	best	RPSAP25,129841,NT_005403.17
177134137	177202753	+	best	MTX2,10651,NT_005403.17
177465708	177465780	-	external external N	MIR1246,100302181,NT_005403.17
177494309	177503962	-	mRNA identical N	LOC375295,375295,NT_005403.17
177669183	177670667	-	best	FUCA1P,2518,NT_005403.17
177671762	177674476	-	best	RPL29P8,100131991,NT_005403.17
178042409	178042989	+	protein  	LOC391465,391465,NT_005403.17
178077422	178088685	+	best	HNRNPA3,220988,NT_005403.17
178095033	178129859	-	best	NFE2L2,4780,NT_005403.17
178096518	178129859	+	mRNA identical N	LOC100286920,100286920,NT_005403.17
178148236	178257419	-	best	LOC100130691,100130691,NT_005403.17
178257471	178408564	+	best	AGPS,8540,NT_005403.17
178414880	178417524	-	best	TTC30B,150737,NT_005403.17
178467817	178483699	+	mRNA identical N	LOC100128904,100128904,NT_005403.17
178479026	178483694	-	best	TTC30A,92104,NT_005403.17
178487977	178973066	-	best	PDE11A,50940,NT_005403.17
178859544	178863604	-	best	LOC728664,728664,NT_005403.17
178882720	178883192	+	protein  	LOC100286990,100286990,NT_005403.17
178957227	178969197	-	best	HCP9,360163,NT_005403.17
178977182	178994383	+	best	RBM45,129831,NT_005403.17
179059374	179260877	+	best	OSBPL6,114880,NT_005403.17
179296141	179315958	-	best	PRKRA,8575,NT_005403.17
179316163	179326113	+	best	DFNB59,494513,NT_005403.17
179319446	179320385	+	best	NUDCP2,10789,NT_005403.17
179328391	179343355	-	best	FKBP7,51661,NT_005403.17
179345199	179369783	+	best	PLEKHA3,65977,NT_005403.17
179390716	179672150	-	best	TTN,7273,NT_005403.17
179700492	179749678	-	best	CCDC141,285025,NT_005403.17
179866845	179867499	+	best	RPS6P2,100270864,NT_005403.17
179966419	180129350	-	best	SESTD1,91404,NT_005403.17
180264455	180265602	-	protein  	LOC644776,644776,NT_005403.17
180306709	180726232	-	best	ZNF385B,151126,NT_005403.17
180678978	180679451	+	protein identical N	LOC100131482,100131482,NT_005403.17
180712376	180726305	+	mRNA identical N	LOC100287810,100287810,NT_005403.17
180725563	180725635	-	external external N	MIR1258,100302217,NT_005403.17
180809604	180871780	-	best	CWC22,57703,NT_005403.17
181737420	181770051	-	mRNA  	LOC729009,729009,NT_005403.17
181803594	181804025	-	best	RPL27AP3,100271298,NT_005403.17
181845112	181928150	+	best	UBE2E3,10477,NT_005403.17
182321619	182402474	+	best	ITGA4,3676,NT_005403.17
182401405	182521751	-	best	CERKL,375298,NT_005403.17
182541194	182545381	-	best	NEUROD1,4760,NT_005403.17
182559151	182559887	+	best	LOC442060,442060,NT_005403.17
182756472	182795465	+	best	SSFA2,6744,NT_005403.17
182825826	182827205	-	best	KRT18P29,729050,NT_005403.17
182850551	182982419	+	best	PPP1R1C,151242,NT_005403.17
183007183	183387465	-	best	PDE1A,5136,NT_005403.17
183580999	183643255	+	best	DNAJC10,54431,NT_005403.17
183652828	183653162	+	best	RPL31P15,100270984,NT_005403.17
183698737	183731498	-	best	FRZB,2487,NT_005403.17
183723501	183732250	+	mRNA identical N	LOC100287864,100287864,NT_005403.17
183789605	183903229	-	best	NCKAP1,10787,NT_005403.17
183935571	183937290	-	best	KRT8P10,344320,NT_005403.17
183943287	183964736	+	best	DUSP19,142679,NT_005403.17
183989083	184026408	+	best	NUP35,129401,NT_005403.17
184124678	184125994	+	protein  	LOC129402,129402,NT_005403.17
184471961	184472916	-	mRNA  	LOC644877,644877,NT_005403.17
185463093	185804214	+	best	ZNF804A,91752,NT_005403.17
185766835	185767289	-	best	RPL23AP33,100271293,NT_005403.17
186410450	186412545	-	best	ELF2P4,644935,NT_005403.17
186669761	186698017	+	best	FLJ44048,401024,NT_005403.17
186821314	186821779	-	best	RPL21P32,100271161,NT_005403.17
187126144	187126642	-	best	RPL23AP35,100271295,NT_005403.17
187229325	187229860	+	protein  	LOC100131051,100131051,NT_005403.17
187350885	187374088	+	best	ZC3H15,55854,NT_005403.17
187353283	187353896	-	best	DPRXP1,503641,NT_005403.17
187454790	187545628	+	best	ITGAV,3685,NT_005403.17
187558789	187628514	+	best	FAM171B,165215,NT_005403.17
187692207	187713897	-	best	ZSWIM2,151112,NT_005403.17
187865866	187868107	-	best	IMPDH1P7,391467,NT_005403.17
188207846	188313021	-	best	CALCRL,10203,NT_005403.17
188280157	188281186	+	best	GAPDHL3,645024,NT_005403.17
188328957	188419219	-	best	TFPI,7035,NT_005403.17
188690068	188691419	+	mRNA  	LOC344328,344328,NT_005403.17
189084787	189093480	+	mRNA  	LOC729141,729141,NT_005403.17
189157390	189460653	+	best	GULP1,51454,NT_005403.17
189162219	189162315	+	external external N	MIR561,693146,NT_005403.17
189598465	189654831	-	best	DIRC1,116093,NT_005403.17
189839099	189877472	+	best	COL3A1,1281,NT_005403.17
189842818	189842887	+	external external N	MIR1245,100302263,NT_005403.17
189896641	190044605	-	best	COL5A2,1290,NT_005403.17
190175931	190177311	-	best	KRT18P19,339781,NT_005403.17
190306159	190340264	+	best	WDR75,84128,NT_005403.17
190425316	190445537	-	best	SLC40A1,30061,NT_005403.17
190526125	190535557	+	best	ASNSD1,54529,NT_005403.17
190541430	190611370	+	best	ANKAR,150709,NT_005403.17
190611386	190627924	-	best	OSGEPL1,64172,NT_005403.17
190634993	190649097	-	best	ORMDL1,94101,NT_005403.17
190648811	190742355	+	best	PMS1,5378,NT_005403.17
190781881	190782469	-	protein  	LOC100287965,100287965,NT_005403.17
190787896	190789604	+	best	LOC653447,653447,NT_005403.17
190793087	190795768	-	best	RNF11P1,100131695,NT_005403.17
190920426	190927455	-	best	MSTN,2660,NT_005403.17
191002486	191068210	+	best	C2orf88,84281,NT_005403.17
191044950	191068494	-	mRNA identical N	LOC100288000,100288000,NT_005403.17
191069360	191184559	-	best	HIBCH,26275,NT_005403.17
191208196	191236391	+	best	INPP1,3628,NT_005403.17
191273081	191367041	+	best	MFSD6,54842,NT_005403.17
191371619	191399468	-	best	TMEM194B,100131211,NT_005403.17
191513848	191557492	+	best	NAB1,4664,NT_005403.17
191745547	191829776	+	best	GLS,2744,NT_005403.17
191833762	191878976	-	best	STAT1,6772,NT_005403.17
191894306	192015925	-	best	STAT4,6775,NT_005403.17
192110107	192290115	+	best	MYO1B,4430,NT_005403.17
192542798	192553248	+	best	OBFC2A,64859,NT_005403.17
192699036	192711981	-	best	SDPR,8436,NT_005403.17
192744718	192746971	-	best	DNAJB1P,171221,NT_005403.17
192814743	193059644	-	best	TMEFF2,23671,NT_005403.17
193614571	193641625	+	best	PCGEM1,64002,NT_005403.17
193638808	193639150	+	best	RPS17P8,100271070,NT_005403.17
194141388	194142327	-	protein identical N	LOC645314,645314,NT_005403.17
194915095	194994990	-	protein  	LOC343981,343981,NT_005403.17
195052103	195053036	+	protein  	LOC100287191,100287191,NT_005403.17
196447514	196448755	-	protein  	LOC391470,391470,NT_005403.17
196521532	196602426	+	best	SLC39A10,57181,NT_005403.17
196602427	196933536	-	best	DNAH7,56171,NT_005403.17
196998307	197036336	-	best	STK17B,9262,NT_005403.17
197063977	197457335	-	best	HECW2,57520,NT_005403.17
197504356	197597530	+	best	CCDC150,284992,NT_005403.17
197565358	197577685	-	mRNA identical N	LOC100130452,100130452,NT_005403.17
197629100	197664425	-	best	GTF3C3,9330,NT_005403.17
197670009	197675000	-	best	C2orf66,401027,NT_005403.17
197697728	197791454	-	best	PGAP1,80055,NT_005403.17
197859250	198062762	-	best	ANKRD44,91526,NT_005403.17
198244101	198245616	-	mRNA  	LOC729342,729342,NT_005403.17
198256698	198299771	-	best	SF3B1,23451,NT_005403.17
198318231	198339851	+	best	COQ10B,80219,NT_005403.17
198351308	198364998	-	best	HSPD1,3329,NT_005403.17
198364721	198368187	+	best	HSPE1,3336,NT_005403.17
198380320	198417515	+	best	MOBKL3,25843,NT_005403.17
198435527	198540584	-	best	RFTN2,130132,NT_005403.17
198570087	198573114	+	best	MARS2,92935,NT_005403.17
198591603	198650938	-	best	BOLL,66037,NT_005403.17
198669533	199013120	+	best	PLCL1,5334,NT_005403.17
200134224	200325255	-	best	SATB2,23314,NT_005403.17
200213394	200233407	+	mRNA identical N	LOC100287287,100287287,NT_005403.17
200324263	200326146	+	mRNA identical N	LOC100288092,100288092,NT_005403.17
200332821	200337481	+	best	FLJ32063,150538,NT_005403.17
200339261	200526115	+	protein  	LOC729399,729399,NT_005403.17
200625259	200716735	-	mRNA identical N	LOC348751,348751,NT_005403.17
200775979	200792996	+	best	C2orf69,205327,NT_005403.17
200793634	200820459	-	best	C2orf60,129450,NT_005403.17
200820040	200828840	+	best	C2orf47,79568,NT_005403.17
201170604	201346986	+	best	LOC26010,26010,NT_005403.17
201353681	201374792	-	best	KCTD18,130535,NT_005403.17
201390942	201448505	+	best	SGOL2,151246,NT_005403.17
201450731	201536218	+	best	AOX1,316,NT_005403.17
201635395	201658946	+	best	AOX2P,344454,NT_005403.17
201676647	201688560	+	best	BZW1,9689,NT_005403.17
201692936	201710322	+	protein  	LOC391472,391472,NT_005403.17
201717733	201729422	-	best	CLK1,1195,NT_005403.17
201735679	201753999	-	best	PPIL3,53938,NT_005403.17
201754050	201768655	+	best	NIF3L1,60491,NT_005403.17
201774894	201828410	-	best	ORC2L,4999,NT_005403.17
201838441	201936392	-	best	FAM126B,285172,NT_005403.17
201927757	201929488	+	mRNA  	LOC645691,645691,NT_005403.17
201931414	201931914	+	best	RPL23AP30,100271459,NT_005403.17
201936462	201950473	+	best	NDUFB3,4709,NT_005403.17
201967221	201967680	-	best	RPL17P10,100270936,NT_005403.17
201980816	202029016	+	best	CFLAR,8837,NT_005403.17
201982235	201983904	-	mRNA identical N	LOC729172,729172,NT_005403.17
202006527	202006787	+	best	RNU7-45P,100147832,NT_005403.17
202027179	202027479	-	best	LOC100130026,100130026,NT_005403.17
202047621	202094110	+	best	CASP10,843,NT_005403.17
202098166	202152434	+	best	CASP8,841,NT_005403.17
202153147	202222101	-	best	ALS2CR12,130540,NT_005403.17
202241930	202316319	-	best	TRAK2,66008,NT_005403.17
202316392	202345574	+	best	STRADB,55437,NT_005403.17
202352148	202483901	-	best	ALS2CR11,151254,NT_005403.17
202415222	202417593	+	protein  	LOC100288230,100288230,NT_005403.17
202484907	202508224	-	best	ALS2CR4,65062,NT_005403.17
202509597	202563417	-	best	MPP4,58538,NT_005403.17
202564986	202645895	-	best	ALS2,57679,NT_005403.17
202627437	202628333	+	best	RPS2P16,100270860,NT_005403.17
202671198	202758266	+	best	PFTK2,65061,NT_005403.17
202899310	202903160	+	best	FZD7,8324,NT_005403.17
202937978	202974436	+	mRNA  	FLJ39061,165057,NT_005403.17
202974476	203061773	+	protein  	LOC339809,339809,NT_005403.17
203043383	203044180	-	mRNA identical N	LOC100288301,100288301,NT_005403.17
203064186	203066744	-	best	LOC645805,645805,NT_005403.17
203070903	203103322	-	best	SUMO1,7341,NT_005403.17
203096371	203096763	+	best	RPL39P14,100132127,NT_005403.17
203104292	203104435	+	protein identical N	LOC100287425,100287425,NT_005403.17
203130515	203168384	+	best	NOP58,51602,NT_005403.17
203141154	203141241	+	best	SNORD70,692110,NT_005403.17
203156040	203156151	+	best	SNORD11B,100113392,NT_005403.17
203157774	203157857	+	best	SNORD11,692058,NT_005403.17
203200659	203201450	-	protein  	LOC442063,442063,NT_005403.17
203241050	203432474	+	best	BMPR2,659,NT_005403.17
203385116	203385715	+	best	RPL13AP12,100271277,NT_005403.17
203479576	203479770	+	protein identical N	LOC100288334,100288334,NT_005403.17
203480150	203481166	+	protein  	LOC100288371,100288371,NT_005403.17
203500211	203634480	+	best	FAM117B,150864,NT_005403.17
203637873	203736371	-	best	ICA1L,130026,NT_005403.17
203637877	203639167	-	best	LOC442064,442064,NT_005403.17
203745323	203776949	-	best	WDR12,55759,NT_005403.17
203776978	203851060	+	best	ALS2CR8,79800,NT_005403.17
203879602	204082717	+	best	NBEAL1,65065,NT_005403.17
203904828	203905442	+	best	RPL7P14,100129743,NT_005403.17
203939408	203939854	-	best	RPL23AP36,100271296,NT_005403.17
204055415	204056042	+	best	RPL12P16,100130447,NT_005403.17
204103164	204170563	+	best	CYP20A1,57404,NT_005403.17
204180113	204180594	-	best	MRPL50P2,359749,NT_005403.17
204192914	204193949	-	mRNA identical N	LOC100288412,100288412,NT_005403.17
204193003	204296892	+	best	ABI2,10152,NT_005403.17
204229131	204229201	-	best	TRNAE40P,100189518,NT_005403.17
204298538	204400058	-	best	RAPH1,65059,NT_005403.17
204499300	204510972	-	protein  	LOC729532,729532,NT_005403.17
204536898	204537146	-	protein  	LOC100287498,100287498,NT_005403.17
204571198	204602557	+	best	CD28,940,NT_005403.17
204628956	204630364	-	best	KRT18P39,344462,NT_005403.17
204637346	204638225	-	protein  	LOC100131478,100131478,NT_005403.17
204732509	204738683	+	best	CTLA4,1493,NT_005403.17
204801503	204826300	+	best	ICOS,29851,NT_005403.17
205171565	205172087	+	protein  	LOC100132132,100132132,NT_005403.17
205243818	205244593	+	protein  	LOC100132669,100132669,NT_005403.17
205410516	206480537	+	best	PARD3B,117583,NT_005403.17
206547224	206662857	+	best	NRP2,8828,NT_005403.17
206813815	206814874	+	protein  	LOC100287570,100287570,NT_005403.17
206858445	206950906	-	best	INO80D,54891,NT_005403.17
206905113	206905601	+	best	RPL27P8,729332,NT_005403.17
206948291	206952228	+	mRNA identical N	LOC729570,729570,NT_005403.17
206987803	207024187	-	best	NDUFS1,4719,NT_005403.17
207024318	207027653	+	best	EEF1B2,1933,NT_005403.17
207026605	207026674	+	best	SNORD51,26798,NT_005403.17
207026952	207027083	+	best	SNORA41,619569,NT_005403.17
207040040	207082771	-	best	GPR1,2825,NT_005403.17
207100960	207126891	-	protein  	LOC100132849,100132849,NT_005403.17
207139523	207179148	+	best	ZDBF2,57683,NT_005403.17
207272967	207275791	-	mRNA  	LOC645978,645978,NT_005403.17
207284001	207284962	-	protein  	LOC729366,729366,NT_005403.17
207308368	207482685	+	best	ADAM23,8745,NT_005403.17
207507142	207514173	+	best	LOC200726,200726,NT_005403.17
207516345	207583120	-	best	DYTN,391475,NT_005403.17
207602487	207630050	-	best	MDH1B,130752,NT_005403.17
207630112	207660913	+	best	FASTKD2,22868,NT_005403.17
207804278	207834198	+	best	CPO,130749,NT_005403.17
207945529	208030614	-	best	KLF7,8609,NT_005403.17
208394616	208470284	+	best	CREB1,1385,NT_005403.17
208473839	208489973	-	best	FAM119A,151194,NT_005403.17
208519475	208519773	+	best	RPS29P9,648343,NT_005403.17
208546160	208546757	+	mRNA  	LOC729406,729406,NT_005403.17
208576264	208620898	+	best	CCNYL1,151195,NT_005403.17
208627310	208634143	-	best	FZD5,7855,NT_005403.17
208686012	208890284	-	best	PLEKHM3,389072,NT_005403.17
208896015	208896716	-	best	RPL9P14,100132061,NT_005403.17
208921926	208922557	-	best	RPL12P17,344471,NT_005403.17
208972730	208977666	-	best	CRYGEP1,200575,NT_005403.17
208986331	208989313	-	best	CRYGD,1421,NT_005403.17
