Start	Stop	Strand	Evidence_code	GeneName,GeneID,Contig
176200320	176200966	-	best	RPL13P7,391140,NT_004487.19
176241736	176242546	+	protein  	LOC100129734,100129734,NT_004487.19
176336908	176343519	-	protein  	LOC100130637,100130637,NT_004487.19
176432307	176811972	+	best	PAPPA2,60676,NT_004487.19
176830203	177134024	-	best	ASTN1,460,NT_004487.19
176998499	176998581	-	external external N	MIR488,574441,NT_004487.19
177140633	177251558	+	best	FAM5B,57795,NT_004487.19
177898242	177939050	-	best	SEC16B,89866,NT_004487.19
177977216	178024960	-	mRNA  	LOC100131700,100131700,NT_004487.19
178063630	178443558	+	best	RASAL2,9462,NT_004487.19
178380719	178381198	+	best	RPS14P2,100271064,NT_004487.19
178463034	178464192	-	mRNA  	NCRNA00083,400797,NT_004487.19
178482212	178491784	+	best	C1orf49,84066,NT_004487.19
178511931	178518024	+	best	C1orf220,400798,NT_004487.19
178693441	178695678	-	mRNA  	LOC646976,646976,NT_004487.19
178694300	178889238	+	best	RALGPS2,55103,NT_004487.19
178715473	178716820	-	best	LOC646981,646981,NT_004487.19
178818670	178840215	-	best	ANGPTL1,9068,NT_004487.19
178995074	179045702	+	best	FAM20B,9917,NT_004487.19
179004366	179004809	-	best	RPS26P16,730177,NT_004487.19
179051112	179065131	+	best	TOR3A,64222,NT_004487.19
179068462	179198819	-	best	ABL2,27,NT_004487.19
179152976	179153830	+	mRNA  	LOC100287822,100287822,NT_004487.19
179170759	179191260	+	protein  	LOC100130006,100130006,NT_004487.19
179240251	179240401	-	best	RPL39P11,100271022,NT_004487.19
179263017	179324453	+	best	SOAT1,6646,NT_004487.19
179335115	179523870	+	best	C1orf125,126859,NT_004487.19
179416723	179417575	-	best	MEF2AP,4206,NT_004487.19
179519674	179545084	-	best	NPHS2,7827,NT_004487.19
179555840	179558251	+	protein  	LOC126860,126860,NT_004487.19
179559507	179560440	+	mRNA identical N	LOC100287850,100287850,NT_004487.19
179561025	179660398	+	best	TDRD5,163589,NT_004487.19
179712298	179785333	+	best	FAM163A,148753,NT_004487.19
179785319	179787398	-	mRNA identical N	LOC100288340,100288340,NT_004487.19
179813953	179846934	-	best	TOR1AIP2,163590,NT_004487.19
179833916	179834311	-	best	IFRG15,64163,NT_004487.19
179850819	179851983	-	mRNA identical N	LOC100287878,100287878,NT_004487.19
179851420	179889211	+	best	TOR1AIP1,26092,NT_004487.19
179923908	180084015	+	best	CEP350,9857,NT_004487.19
179937730	179938716	+	best	RPSAP16,100270872,NT_004487.19
179969575	179969943	-	best	RPS24P5,100271094,NT_004487.19
180123968	180167169	+	best	QSOX1,5768,NT_004487.19
180167144	180169860	+	best	FLJ23867,200058,NT_004487.19
180199442	180244188	+	best	LHX4,89884,NT_004487.19
180257365	180471479	-	best	ACBD6,84320,NT_004487.19
180404917	180405078	+	best	VDAC4P,7418,NT_004487.19
180601146	180859415	+	best	XPR1,9213,NT_004487.19
180882313	180915239	+	best	KIAA1614,57710,NT_004487.19
180922123	180923254	-	mRNA identical N	LOC100287911,100287911,NT_004487.19
180933624	180935114	+	protein  	LOC100129575,100129575,NT_004487.19
180942175	180992046	-	best	STX6,10228,NT_004487.19
181003139	181024633	+	best	MR1,3140,NT_004487.19
181057638	181059979	+	best	IER5,51278,NT_004487.19
181205524	181206787	+	protein identical N	LOC100287948,100287948,NT_004487.19
181452624	181480517	-	mRNA identical N	LOC100287984,100287984,NT_004487.19
181452716	181770716	+	best	CACNA1E,777,NT_004487.19
182023705	182030847	-	best	ZNF648,127665,NT_004487.19
182151816	182172511	-	protein identical N	LOC100130996,100130996,NT_004487.19
182297593	182298193	+	best	RPL18P2,100129421,NT_004487.19
182302551	182305475	+	protein identical N	LOC730144,730144,NT_004487.19
182351669	182360950	-	best	GLUL,2752,NT_004487.19
182367252	182369751	-	best	TEDDM1,127670,NT_004487.19
182377042	182383950	+	mRNA  	C1orf120,388719,NT_004487.19
182410712	182411497	+	protein  	LOC127671,127671,NT_004487.19
182419256	182529732	+	best	RGSL1,353299,NT_004487.19
182542772	182556108	-	best	RNASEL,6041,NT_004487.19
182567758	182573548	-	best	RGS16,6004,NT_004487.19
182575672	182585764	+	mRNA identical N	LOC284648,284648,NT_004487.19
182615792	182642067	-	best	RGS8,85397,NT_004487.19
182761394	182798588	+	best	NPL,80896,NT_004487.19
182806325	182808967	-	mRNA  	LOC647070,647070,NT_004487.19
182808451	182856884	+	best	DHX9,1660,NT_004487.19
182869000	182922553	-	best	C1orf14,81626,NT_004487.19
182910441	182911657	-	best	LOC100036575,100036575,NT_004487.19
182924325	182925320	-	best	LOC100271717,100271717,NT_004487.19
182928154	182929547	-	best	KRT18P28,343326,NT_004487.19
182992595	183114727	+	best	LAMC1,3915,NT_004487.19
183155174	183214262	+	best	LAMC2,3918,NT_004487.19
183217379	183387737	-	best	NMNAT2,23057,NT_004487.19
183235635	183236406	+	best	RPS3AP8,100271127,NT_004487.19
183441634	183523326	+	best	SMG7,9887,NT_004487.19
183524697	183560046	-	best	NCF2,4688,NT_004487.19
183595332	183604985	-	best	ARPC5,10092,NT_004487.19
183605208	183897666	+	best	RGL1,23179,NT_004487.19
183615410	183622448	-	best	APOBEC4,403314,NT_004487.19
183904966	184006863	-	best	GLT25D2,23127,NT_004487.19
184020811	184043346	+	best	TSEN15,116461,NT_004487.19
184356150	184598155	+	best	C1orf21,81563,NT_004487.19
184535614	184536992	+	best	LOC100129573,100129573,NT_004487.19
184659625	184724041	-	best	EDEM3,80267,NT_004487.19
184760166	184943682	-	best	FAM129A,116496,NT_004487.19
184790564	184790623	-	best	RNU7-13P,100147761,NT_004487.19
185014551	185071740	+	best	RNF2,6045,NT_004487.19
185087217	185126116	-	best	C1orf25,81627,NT_004487.19
185126192	185260913	+	best	C1orf26,54823,NT_004487.19
185195879	185196908	-	best	RPL5P5,730213,NT_004487.19
185265520	185286461	-	best	IVNS1ABP,10625,NT_004487.19
185301732	185302412	-	mRNA  	LOC100288079,100288079,NT_004487.19
185703683	186160085	+	best	HMCN1,83872,NT_004487.19
186265405	186283688	+	best	PRG4,10216,NT_004487.19
186280784	186344457	-	best	TPR,7175,NT_004487.19
186345001	186390500	+	best	C1orf27,54953,NT_004487.19
186369704	186370587	+	best	OCLM,10896,NT_004487.19
186412714	186430239	-	best	PDC,5132,NT_004487.19
186549630	186580406	-	protein  	LOC100131939,100131939,NT_004487.19
186640944	186649559	-	best	PTGS2,5743,NT_004487.19
186798032	186958113	+	best	PLA2G4A,5321,NT_004487.19
187532163	187533307	+	best	FDPSL1,343332,NT_004487.19
187683330	187684468	-	best	LOC100129274,100129274,NT_004487.19
188663425	188664286	+	best	RPS3AP9,100271129,NT_004487.19
189005110	189005503	-	protein  	LOC100288819,100288819,NT_004487.19
189101495	189101906	-	protein  	LOC100131147,100131147,NT_004487.19
189958580	190003656	-	protein  	LOC647132,647132,NT_004487.19
190066797	190446759	-	best	FAM5C,339479,NT_004487.19
190650161	190767086	+	protein  	LOC100288924,100288924,NT_004487.19
191148603	191148869	-	protein  	LOC100288949,100288949,NT_004487.19
192127592	192154945	+	best	RGS18,64407,NT_004487.19
192215343	192216801	-	mRNA  	LOC647150,647150,NT_004487.19
192286122	192336415	+	best	RGS21,431704,NT_004487.19
192544857	192549159	+	best	RGS1,5996,NT_004487.19
192605282	192629390	+	best	RGS13,6003,NT_004487.19
192685267	192685813	+	best	RPS27AP5,100271374,NT_004487.19
192769702	192770309	+	protein  	LOC100130137,100130137,NT_004487.19
192778171	192781403	+	best	RGS2,5997,NT_004487.19
192962579	192963807	-	protein  	LOC730190,730190,NT_004487.19
192984899	193028521	-	best	UCHL5,51377,NT_004487.19
193028753	193060907	+	best	TROVE2,6738,NT_004487.19
193065600	193075244	-	best	GLRX2,51022,NT_004487.19
193091161	193221056	+	best	CDC73,79577,NT_004487.19
193105633	193105713	+	external external N	MIR1278,100302205,NT_004487.19
193147860	193155743	-	best	B3GALT2,8707,NT_004487.19
193725943	193726397	-	best	RPL23AP22,100271291,NT_004487.19
194158034	194159672	+	best	EEF1AL12,647167,NT_004487.19
194687922	194688366	+	protein  	LOC100289115,100289115,NT_004487.19
196194913	196577499	-	best	KCNT2,343450,NT_004487.19
196621008	196716634	+	best	CFH,3075,NT_004487.19
196743930	196762873	+	best	CFHR3,10878,NT_004487.19
196788861	196801319	+	best	CFHR1,3078,NT_004487.19
196819413	196854207	+	protein  	LOC100289145,100289145,NT_004487.19
196857212	196887763	+	best	CFHR4,10877,NT_004487.19
196912934	196928356	+	best	CFHR2,3080,NT_004487.19
196946667	196978804	+	best	CFHR5,81494,NT_004487.19
197008321	197036397	-	best	F13B,2165,NT_004487.19
197053257	197115824	-	best	ASPM,259266,NT_004487.19
197122814	197169672	-	best	ZBTB41,360023,NT_004487.19
197191352	197192385	+	protein  	LOC127011,127011,NT_004487.19
197237408	197447585	+	best	CRB1,23418,NT_004487.19
197332717	197333342	+	best	MRPS21P3,359767,NT_004487.19
197479507	197744623	-	best	DENND1B,163486,NT_004487.19
197657687	197659778	+	mRNA  	LOC730232,730232,NT_004487.19
197704734	197705279	+	best	RPL24P5,100129017,NT_004487.19
197871777	197876497	+	best	C1orf53,388722,NT_004487.19
197881635	197899273	+	best	LHX9,56956,NT_004487.19
198126108	198291550	+	best	NEK7,140609,NT_004487.19
198492352	198510075	-	best	ATP6V1G3,127124,NT_004487.19
198608137	198726545	+	best	PTPRC,5788,NT_004487.19
198648263	198685291	-	protein  	LOC100129570,100129570,NT_004487.19
198828002	198828111	-	external external N	MIR181B1,406955,NT_004487.19
198828173	198828282	-	external external N	MIR181A1,406995,NT_004487.19
198868124	198868372	-	protein identical N	LOC100131234,100131234,NT_004487.19
198918133	198918987	+	best	RPS2P9,100131866,NT_004487.19
199341004	199341414	+	best	RPL23AP16,647201,NT_004487.19
199715844	199722018	+	protein  	LOC100289212,100289212,NT_004487.19
199846106	199847532	+	protein  	LOC100289253,100289253,NT_004487.19
199996770	200146552	+	best	NR5A2,2494,NT_004487.19
200182656	200183643	+	best	FAM58B,339521,NT_004487.19
200297147	200300579	+	protein  	LOC647209,647209,NT_004487.19
200375420	200379166	-	best	ZNF281,23528,NT_004487.19
200520625	200589862	-	best	KIF14,9928,NT_004487.19
200613165	200639126	-	best	DDX59,83479,NT_004487.19
200708686	200829832	+	best	CAMSAP1L1,23271,NT_004487.19
200832936	200833271	+	best	RPL34P6,100270998,NT_004487.19
200842166	200843251	+	best	GPR25,2848,NT_004487.19
200860639	200884864	+	best	C1orf106,55765,NT_004487.19
200886588	200935792	+	mRNA  	C1orf81,647215,NT_004487.19
200938520	200992828	-	best	KIF21B,23046,NT_004487.19
201008640	201081694	-	best	CACNA1S,779,NT_004487.19
201083633	201099369	-	mRNA identical N	ASCL5,647219,NT_004487.19
201103900	201123632	-	best	TMEM9,252839,NT_004487.19
201181770	201198074	+	best	IGFN1,91156,NT_004487.19
201252580	201302117	+	best	PKP1,5317,NT_004487.19
201328142	201346805	-	best	TNNT2,7139,NT_004487.19
201349966	201368669	-	best	LAD1,3898,NT_004487.19
201372895	201390874	-	best	TNNI1,7135,NT_004487.19
201390109	201398524	+	protein  	LOC100289392,100289392,NT_004487.19
201434622	201438299	-	best	PHLDA3,23612,NT_004487.19
201452658	201476387	-	best	CSRP1,1465,NT_004487.19
201489032	201489730	+	best	RPS10P7,376693,NT_004487.19
201592013	201598668	+	mRNA identical N	LOC100289429,100289429,NT_004487.19
201617450	201796097	+	best	NAV1,89796,NT_004487.19
201777739	201777830	+	external external N	MIR1231,100302194,NT_004487.19
201798288	201853422	+	best	IPO9,55705,NT_004487.19
201858032	201861430	+	best	SHISA4,149345,NT_004487.19
201864964	201869883	+	mRNA identical N	LOC100128471,100128471,NT_004487.19
201865584	201915716	-	best	LMOD1,25802,NT_004487.19
201869724	201915676	+	mRNA identical N	LOC100288210,100288210,NT_004487.19
201924619	201939789	+	best	TIMM17A,10440,NT_004487.19
201947670	201948239	+	best	RPL10P4,391151,NT_004487.19
201951766	201975275	+	best	RNPEP,6051,NT_004487.19
201977305	201984603	-	mRNA identical N	LOC100289488,100289488,NT_004487.19
201979690	201986316	+	best	ELF3,1999,NT_004487.19
202092029	202098634	+	best	GPR37L1,9283,NT_004487.19
202101977	202113866	-	best	ARL8A,127829,NT_004487.19
202116143	202129751	-	best	PTPN7,5778,NT_004487.19
202137179	202158577	+	best	PTPRV,148713,NT_004487.19
202163118	202288889	+	best	LGR6,59352,NT_004487.19
202300785	202311094	-	best	UBE2T,29089,NT_004487.19
202317836	202557697	+	best	PPP1R12B,4660,NT_004487.19
202338654	202338930	-	best	CYCSP4,360157,NT_004487.19
202440934	202441278	-	best	RPS27P8,653805,NT_004487.19
202559724	202679551	-	best	SYT2,127833,NT_004487.19
202696532	202777549	-	best	KDM5B,10765,NT_004487.19
202792409	202795439	+	protein  	LOC641515,641515,NT_004487.19
202822119	202830578	-	protein  	LOC730222,730222,NT_004487.19
202830882	202844369	+	best	LOC148709,148709,NT_004487.19
202848085	202858263	-	best	RABIF,5877,NT_004487.19
202860230	202896371	-	best	KLHL12,59349,NT_004487.19
202880940	202881859	+	protein  	LOC730246,730246,NT_004487.19
202909960	202927700	-	best	ADIPOR1,51094,NT_004487.19
202931001	202936404	-	best	CYB5R1,51706,NT_004487.19
202955580	202956751	-	mRNA identical N	LOC401980,401980,NT_004487.19
202969183	202969467	+	best	RPS20P8,100271079,NT_004487.19
202976534	202993197	+	best	TMEM183A,92703,NT_004487.19
203020311	203047864	+	best	PPFIA4,8497,NT_004487.19
203052257	203055377	-	best	MYOG,4656,NT_004487.19
203096836	203136533	+	best	ADORA1,134,NT_004487.19
203096911	203134586	-	mRNA identical N	LOC100289552,100289552,NT_004487.19
203136939	203144942	-	best	MYBPH,4608,NT_004487.19
203148059	203155922	-	best	CHI3L1,1116,NT_004487.19
203185207	203198860	-	best	CHIT1,1118,NT_004487.19
203224862	203265237	+	protein  	LOC100289584,100289584,NT_004487.19
203274646	203288414	-	mRNA identical N	LOC100289621,100289621,NT_004487.19
203274664	203278730	+	best	BTG2,7832,NT_004487.19
203309749	203316915	+	mRNA identical N	LOC100288349,100288349,NT_004487.19
203309752	203320289	-	best	FMOD,2331,NT_004487.19
203322683	203322861	-	protein  	LOC100131747,100131747,NT_004487.19
203444883	203460480	+	best	PRELP,5549,NT_004487.19
203463271	203478077	+	best	OPTC,26254,NT_004487.19
203595928	203713209	+	best	ATP2B4,493,NT_004487.19
203651155	203652330	-	mRNA identical N	LOC100288427,100288427,NT_004487.19
203698709	203698833	+	best	SNORA77,677843,NT_004487.19
203734284	203745500	+	best	LAX1,54900,NT_004487.19
203764751	203823256	+	best	ZC3H11A,9877,NT_004487.19
203804668	203805111	-	best	RPL35AP5,100132122,NT_004487.19
203830740	203840280	+	best	SNRPE,6635,NT_004487.19
203841702	203843315	-	best	KRT8P29,391155,NT_004487.19
203923526	203927157	+	best	LOC100128723,100128723,NT_004487.19
204001575	204010388	-	best	C1orf157,284573,NT_004487.19
204042246	204096871	+	best	SOX13,9580,NT_004487.19
204100190	204121307	-	best	ETNK2,55224,NT_004487.19
204123944	204135465	-	best	REN,5972,NT_004487.19
204159469	204165619	-	best	KISS1,3814,NT_004487.19
204167288	204183220	-	best	GOLT1A,127845,NT_004487.19
204187981	204329044	-	best	PLEKHA6,22874,NT_004487.19
204315885	204316426	-	best	RPL21P19,641293,NT_004487.19
204337558	204338847	-	best	LOC127841,127841,NT_004487.19
204372492	204380944	-	best	PPP1R15B,84919,NT_004487.19
204379183	204381587	+	mRNA identical N	LOC100288456,100288456,NT_004487.19
204391758	204459474	-	best	PIK3C2B,5287,NT_004487.19
204462058	204464522	-	mRNA identical N	LOC730254,730254,NT_004487.19
204475655	204475727	+	tRNAscan-SE external N	TRNAK-UUU,100126513,NT_004487.19
204476158	204476230	-	tRNAscan-SE external N	TRNAK-UUU,100126513,NT_004487.19
204485511	204527248	+	best	MDM4,4194,NT_004487.19
204586301	204654597	-	best	LRRN2,10446,NT_004487.19
204797823	204991949	+	best	NFASC,23114,NT_004487.19
204915735	204916297	+	best	RPL13AP11,100271276,NT_004487.19
205012340	205047138	+	best	CNTN2,6900,NT_004487.19
205052257	205053588	-	best	TMEM81,388730,NT_004487.19
205055979	205091131	-	best	RBBP5,5929,NT_004487.19
205103774	205107470	+	protein  	LOC100286881,100286881,NT_004487.19
205111631	205180727	-	best	DSTYK,25778,NT_004487.19
205171285	205171899	+	best	RPL17P8,730255,NT_004487.19
205197091	205242470	+	best	TMCC2,9911,NT_004487.19
205238097	205240287	-	mRNA identical N	LOC100288519,100288519,NT_004487.19
205271191	205290883	-	best	NUAK2,81788,NT_004487.19
205305648	205326039	-	best	KLHDC8A,55220,NT_004487.19
205320375	205320599	+	mRNA  	LOC100130289,100130289,NT_004487.19
205350513	205391181	-	best	LEMD1,93273,NT_004487.19
205417430	205417526	-	external external N	MIR135B,442891,NT_004487.19
205425045	205426270	+	mRNA  	LOC284577,284577,NT_004487.19
205443271	205443343	+	tRNAscan-SE external N	TRNAK-UUU,100126513,NT_004487.19
205473727	205501918	+	best	PCTK3,5129,NT_004487.19
205523401	205525763	-	best	LOC284578,284578,NT_004487.19
205538112	205572046	+	best	MFSD4,148808,NT_004487.19
205548694	205550003	-	mRNA identical N	LOC100288622,100288622,NT_004487.19
205585235	205602000	-	best	ELK4,2005,NT_004487.19
205626981	205649630	-	best	SLC45A3,85414,NT_004487.19
205681947	205719361	-	best	NUCKS1,64710,NT_004487.19
205737114	205744610	-	best	RAB7L1,8934,NT_004487.19
205758221	205782161	-	best	SLC41A1,254428,NT_004487.19
205781868	205784368	+	mRNA identical N	LOC100131354,100131354,NT_004487.19
205797153	205819245	-	best	PM20D1,148811,NT_004487.19
205882176	205912588	-	best	SLC26A9,115019,NT_004487.19
206138911	206155074	+	best	FAM72A,729533,NT_086602.2
206180054	206180443	+	best	RPL22P4,100129102,NT_086602.2
206224283	206231482	+	best	AVPR1B,553,NT_086602.2
206238872	206243605	-	best	C1orf186,440712,NT_086602.2
206317459	206332104	+	best	CTSE,1510,NT_086602.2
206516196	206637783	+	best	SRGAP2,23380,NT_167186.1
206643796	206670222	+	best	IKBKE,9641,NT_167186.1
206665721	206671050	-	protein  	C1orf147,574431,NT_167186.1
206680864	206711721	-	mRNA identical N	LOC100131192,100131192,NT_167186.1
206680879	206762616	+	best	RASSF5,83593,NT_167186.1
206702226	206703098	+	best	RPL7AP20,100271037,NT_167186.1
206764974	206785904	-	best	LGTN,1939,NT_167186.1
206808881	206822542	+	best	DYRK3,8444,NT_167186.1
206858289	206907626	+	best	MAPKAPK2,9261,NT_167186.1
206869127	206869647	-	best	RPS14P1,100271063,NT_167186.1
206940948	206945839	-	best	IL10,3586,NT_167186.1
206972215	207016325	+	best	IL19,29949,NT_167186.1
207039154	207042568	+	best	IL20,50604,NT_167186.1
207070789	207077484	+	best	IL24,11009,NT_167186.1
207076630	207096592	-	best	FAIM3,9214,NT_167186.1
207080943	207082080	+	best	RPL13AP8,727831,NT_167186.1
207101872	207119807	-	best	PIGR,5284,NT_167186.1
207131404	207143970	-	best	FCAMR,83953,NT_167186.1
207178154	207178230	-	best	TRNAP27P,100189515,NT_167186.1
207191866	207206101	-	best	C1orf116,79098,NT_167186.1
207217194	207224422	-	best	YOD1,55432,NT_167186.1
207226620	207254368	+	best	PFKFB2,5208,NT_167186.1
207262212	207273338	+	best	C4BPB,725,NT_167186.1
207277607	207318317	+	best	C4BPA,722,NT_167186.1
207303594	207496039	-	mRNA identical N	LOC100129101,100129101,NT_167186.1
207338840	207357406	+	best	C4BPAL1,727859,NT_167186.1
207399143	207402547	+	best	C4BPAL2,724,NT_167186.1
207494817	207534311	+	best	CD55,1604,NT_167186.1
207627670	207663240	+	best	CR2,1380,NT_167186.1
207669473	207815110	+	best	CR1,1378,NT_167186.1
207818458	207897036	+	best	CR1L,1379,NT_167186.1
207825892	207826080	+	best	CD46P,4182,NT_167186.1
207925402	207968858	+	best	CD46,4179,NT_167186.1
207935934	207937932	+	best	LOC100188945,100188945,NT_167186.1
207974863	207977480	-	mRNA identical N	LOC100286909,100286909,NT_167186.1
207975197	207975284	-	external external N	MIR29C,407026,NT_167186.1
207975788	207975868	-	external external N	MIR29B2,407025,NT_167186.1
207990582	208059030	-	mRNA  	C1orf132,100128537,NT_167186.1
207991724	207995941	+	best	LOC148696,148696,NT_167186.1
208059883	208084683	-	best	CD34,947,NT_167186.1
208195587	208417665	-	best	PLXNA2,5362,NT_167186.1
208870697	208871043	-	best	RPS26P13,100271106,NT_167186.1
209405458	209407862	+	best	LOC391158,391158,NT_167186.1
209440995	209441628	-	best	ATP5GP1,520,NT_167186.1
209602168	209605894	+	best	LOC642587,642587,NT_167186.1
209605478	209605587	+	external external N	MIR205,406988,NT_167186.1
209757045	209787284	+	best	CAMK1G,57172,NT_167186.1
209788215	209825820	-	best	LAMB3,3914,NT_167186.1
209848670	209849735	+	best	G0S2,50486,NT_167186.1
209859550	209908295	+	best	HSD11B1,3290,NT_167186.1
209917720	209919021	+	best	ADORA2BP,137,NT_167186.1
209929524	209955665	+	best	TRAF3IP3,80342,NT_167186.1
209955662	209957890	-	best	C1orf74,148304,NT_167186.1
209961262	209979479	-	best	IRF6,3664,NT_167186.1
209963888	209966188	+	mRNA identical N	LOC100286943,100286943,NT_167186.1
210001333	210030908	+	best	C1orf107,27042,NT_167186.1
210111538	210337636	+	best	SYT14,255928,NT_167186.1
210404804	210407466	-	best	C1orf133,574036,NT_167186.1
210406195	210416460	+	best	SERTAD4,56256,NT_167186.1
210438979	210476109	-	protein  	LOC100131961,100131961,NT_167186.1
210477021	210478163	+	best	RNASEH1P3,199827,NT_167186.1
210501606	210849632	+	best	HHAT,55733,NT_167186.1
210851657	211307457	-	best	KCNH1,3756,NT_167186.1
211346760	211347240	+	best	RPS25P2,100271100,NT_167186.1
211380329	211381719	+	best	LOC388734,388734,NT_167186.1
211432708	211489727	+	best	RCOR3,55758,NT_167186.1
211499957	211548288	+	best	TRAF5,7188,NT_167186.1
211556161	211605877	+	best	C1orf97,84791,NT_167186.1
211615616	211616148	+	protein  	LOC391160,391160,NT_167186.1
211649864	211666259	-	best	RD3,343035,NT_167186.1
211748381	211752099	-	best	SLC30A1,7779,NT_167186.1
211833475	211834624	-	best	LOC401981,401981,NT_167186.1
211836122	211848967	-	best	NEK2,4751,NT_167186.1
211916799	212004114	-	best	LPGAT1,9926,NT_167186.1
212098512	212109978	+	protein  	LOC100287655,100287655,NT_167186.1
212114698	212208884	-	best	INTS7,25896,NT_167186.1
212208919	212278187	+	best	DTL,51514,NT_167186.1
212224828	212225393	-	best	RPL21P28,100131205,NT_167186.1
212458879	212535205	+	best	PPP2R5A,5525,NT_167186.1
212482393	212482860	-	best	RPL23AP18,728134,NT_167186.1
212526160	212526292	+	best	SNORA16B,692157,NT_167186.1
212537816	212588267	-	best	TMEM206,55248,NT_167186.1
212606229	212619721	+	best	NENF,29937,NT_167186.1
212617697	212619724	-	mRNA identical N	LOC100287008,100287008,NT_167186.1
212731175	212732177	-	mRNA identical N	LOC100287039,100287039,NT_167186.1
212738697	212794117	+	best	ATF3,467,NT_167186.1
212797816	212800117	+	best	FAM71A,149647,NT_167186.1
212820605	212821100	+	protein  	LOC100129948,100129948,NT_167186.1
212859759	212873327	-	best	BATF3,55509,NT_167186.1
212899495	212965139	-	best	NSL1,25936,NT_167186.1
212965185	212989968	+	best	TATDN3,128387,NT_167186.1
212995656	212997939	+	best	RPS5P4,100129090,NT_167186.1
213003483	213020991	-	best	C1orf227,149643,NT_167186.1
213028511	213028708	-	best	RPS28P2,100271120,NT_167186.1
213029946	213031480	-	best	LQK1,642946,NT_167186.1
213031597	213070197	+	best	FLVCR1,28982,NT_167186.1
213123887	213164927	+	best	VASH2,79805,NT_167186.1
213165524	213189168	-	best	ANGEL2,90806,NT_167186.1
213224588	213446808	+	best	RPS6KC1,26750,NT_167186.1
213602060	213602407	-	best	RPL31P13,100270983,NT_167186.1
214161860	214209766	+	best	PROX1,5629,NT_167186.1
214454565	214510477	+	best	SMYD2,56950,NT_167186.1
214531011	214724642	-	best	PTPN14,5784,NT_167186.1
214655562	214656832	-	best	LOC643454,643454,NT_167186.1
214705488	214706867	+	best	KRT18P12,643471,NT_167186.1
214776532	214837914	+	best	CENPF,1063,NT_167186.1
215043995	215045264	+	best	LOC391162,391162,NT_167186.1
215178885	215410436	+	best	KCNK2,3776,NT_167186.1
215549848	215550723	+	protein  	LOC643536,643536,NT_167186.1
215740735	215795149	+	best	KCTD3,51133,NT_167186.1
215796236	216596738	-	best	USH2A,7399,NT_167186.1
216374977	216375168	-	best	MRPS18BP1,359762,NT_167186.1
216676588	217311097	-	best	ESRRG,2104,NT_167186.1
217603834	217804409	-	best	GPATCH2,55105,NT_167186.1
217804695	218040484	+	best	SPATA17,128153,NT_167186.1
218023601	218024025	-	best	UBBP2,23668,NT_167186.1
218458629	218511325	+	best	RRP15,51018,NT_167186.1
218511888	218512173	+	best	RPS26P17,391165,NT_167186.1
218517554	218519752	-	mRNA  	LOC728463,728463,NT_167186.1
218519391	218617961	+	best	TGFB2,7042,NT_167186.1
219054941	219065502	-	protein  	LOC100130251,100130251,NT_167186.1
219347192	219386207	+	best	LYPLAL1,127018,NT_167186.1
219608501	219643150	-	mRNA identical N	LOC728510,728510,NT_167186.1
219781303	219785910	-	best	ZC3H11B,643136,NT_167186.1
220087606	220101993	-	best	SLC30A10,55532,NT_167186.1
220109866	220132360	-	protein identical N	LOC728528,728528,NT_167186.1
220141942	220220000	-	best	EPRS,2058,NT_167186.1
220230824	220263191	-	best	BPNT1,10380,NT_167186.1
220267455	220321383	+	best	IARS2,55699,NT_167186.1
220291195	220291304	-	external external N	MIR215,406997,NT_167186.1
220291499	220291583	-	external external N	MIR194-1,406969,NT_167186.1
220317260	220317718	-	best	RPS15AP12,100129243,NT_167186.1
220321610	220445843	-	best	RAB3GAP2,25782,NT_167186.1
220373880	220373961	-	external external N	MIR664,100302271,NT_167186.1
220373888	220374018	-	best	SNORA36B,677818,NT_167186.1
220427176	220427883	+	best	MORF4LP1,326591,NT_167186.1
220439521	220441057	-	best	AURKAPS1,6791,NT_167186.1
220487277	220489045	-	protein  	LOC127086,127086,NT_167186.1
220489937	220491025	-	best	RPLP0P5,643779,NT_167186.1
220641296	220642187	+	protein  	LOC100129664,100129664,NT_167186.1
220701568	220837799	+	best	MARK1,4139,NT_167186.1
220863628	220872499	+	best	C1orf115,79762,NT_167186.1
220921676	220957599	+	best	MOSC2,54996,NT_167186.1
220960039	220987741	+	best	MOSC1,64757,NT_167186.1
221006105	221055769	-	mRNA identical N	LOC100129376,100129376,NT_167186.1
221052743	221058401	+	best	HLX,3142,NT_167186.1
221057440	221070396	-	mRNA identical N	LOC100287901,100287901,NT_167186.1
221307207	221307563	-	protein  	LOC100132626,100132626,NT_167186.1
221456609	221458526	-	mRNA identical N	LOC100287182,100287182,NT_167186.1
221503270	221509638	-	best	LOC400804,400804,NT_167186.1
221705548	221743664	-	protein  	LOC100132179,100132179,NT_167186.1
221874766	221915461	-	best	DUSP10,11221,NT_167186.1
222121576	222123751	+	protein identical N	LOC100129950,100129950,NT_167186.1
222376127	222376975	-	protein  	LOC100287974,100287974,NT_167186.1
222638347	222638419	+	tRNAscan-SE external N	TRNAT-UGU,100126499,NT_167186.1
222641436	222643451	+	mRNA  	LOC728615,728615,NT_167186.1
222643929	222644334	+	protein  	LOC100130483,100130483,NT_167186.1
222645263	222649181	-	mRNA  	LOC653056,653056,NT_167186.1
222647578	222650466	-	mRNA identical N	LOC728417,728417,NT_167186.1
222695602	222721444	-	best	HHIPL2,79802,NT_167186.1
